0.10423,0.70221,0.02105,0.00949,0.00108,-0.00055,0.00185,1.00000
0.20848,1.33029,0.00887,0.02181,0.00105,-0.00129,0.00176,1.00000
0.31273,1.90352,0.01118,0.03317,0.00147,-0.00203,0.00269,0.99999
0.41698,2.46414,0.00977,0.04484,0.00282,-0.00297,0.00342,0.99999
0.52123,3.02182,0.01003,0.04943,0.00349,-0.00367,0.00420,0.99998
0.62548,3.59039,0.01263,0.05834,0.00383,-0.00357,0.00495,0.99997
0.72973,4.17563,0.02247,0.07341,0.00386,-0.00325,0.00594,0.99997
0.83398,4.76424,0.02713,0.08736,0.00459,-0.00368,0.00612,0.99996
0.93836,5.35987,0.04250,0.09960,0.00393,-0.00514,0.00671,0.99996
1.04261,5.95950,0.06720,0.11282,0.00313,-0.00713,0.00759,0.99994
1.14685,6.58410,0.08605,0.11758,0.00223,-0.00845,0.00795,0.99993
1.25112,7.20775,0.09633,0.13238,0.00137,-0.00707,0.00887,0.99993
1.35535,7.85147,0.10942,0.14186,0.00050,-0.00245,0.00947,0.99995
1.45960,8.52134,0.12509,0.15168,-0.00005,0.00270,0.01000,0.99995
1.56385,9.20865,0.14498,0.16905,-0.00053,0.00444,0.00998,0.99994
1.66811,9.89734,0.16582,0.18001,-0.00164,0.00254,0.01082,0.99994
1.77235,10.58527,0.19242,0.17532,-0.00230,-0.00132,0.01114,0.99993
1.87660,11.29356,0.21836,0.16909,-0.00193,-0.00298,0.01205,0.99992
1.98085,12.03784,0.23584,0.16643,-0.00083,-0.00026,0.01248,0.99992
2.08510,12.81285,0.24858,0.17632,-0.00088,0.00474,0.01259,0.99991
2.18935,13.60922,0.27001,0.18163,-0.00029,0.00717,0.01268,0.99989
2.29361,14.40364,0.29478,0.18064,0.00053,0.00788,0.01298,0.99988
2.39786,15.21239,0.31626,0.17194,0.00156,0.00725,0.01312,0.99989
2.50211,16.04577,0.34025,0.16262,0.00083,0.00615,0.01284,0.99990
2.60638,16.88728,0.36074,0.15310,-0.00021,0.00386,0.01247,0.99991
2.71061,17.74313,0.38049,0.15871,0.00213,0.00089,0.01188,0.99993
2.81486,18.60693,0.40264,0.16081,0.00315,-0.00203,0.01182,0.99992
2.91910,19.49570,0.42848,0.16645,0.00128,-0.00383,0.01115,0.99993
3.02336,20.40927,0.45259,0.17892,0.00120,-0.00387,0.01118,0.99993
3.12748,21.34189,0.47606,0.19724,0.00097,-0.00384,0.01097,0.99993
3.23173,22.27746,0.50880,0.21328,0.00023,-0.00463,0.01087,0.99993
3.33598,23.22658,0.53824,0.22976,-0.00144,-0.00550,0.01091,0.99992
3.44023,24.19143,0.57211,0.25063,-0.00348,-0.00576,0.01123,0.99991
3.54436,25.17029,0.59681,0.27236,-0.00352,-0.00565,0.01126,0.99991
3.64861,26.15342,0.62518,0.29160,-0.00402,-0.00566,0.01122,0.99991
3.75273,27.14688,0.65054,0.31618,-0.00380,-0.00533,0.01117,0.99992
3.85698,28.14448,0.67875,0.33310,-0.00371,-0.00450,0.01151,0.99992
3.96123,29.15933,0.70675,0.35008,-0.00462,-0.00348,0.01157,0.99992
4.06535,30.16978,0.72672,0.36921,-0.00471,-0.00325,0.01163,0.99992
4.16961,31.18044,0.75753,0.39364,-0.00402,-0.00394,0.01184,0.99991
4.27385,32.20524,0.78422,0.40857,-0.00533,-0.00408,0.01144,0.99991
4.37798,33.23849,0.81039,0.42751,-0.00486,-0.00320,0.01205,0.99991
4.48223,34.29496,0.83730,0.44683,-0.00449,-0.00172,0.01240,0.99991
4.58636,35.35305,0.87643,0.46318,-0.00472,0.00010,0.01246,0.99991
4.69061,36.42388,0.90172,0.47796,-0.00441,0.00103,0.01260,0.99991
4.79475,37.48224,0.92526,0.48902,-0.00438,0.00094,0.01273,0.99991
4.89886,38.54946,0.95242,0.50240,-0.00400,0.00030,0.01308,0.99991
5.00311,39.63161,0.99020,0.51226,-0.00455,0.00049,0.01351,0.99990
5.10723,40.71283,1.02725,0.52648,-0.00405,0.00124,0.01406,0.99989
5.21151,41.81215,1.05562,0.53894,-0.00417,0.00270,0.01456,0.99988
5.31561,42.91056,1.09458,0.55116,-0.00435,0.00356,0.01472,0.99988
5.41986,43.98127,1.13441,0.56400,-0.00525,0.00274,0.01460,0.99988
5.52398,45.03834,1.16821,0.57822,-0.00539,0.00064,0.01454,0.99988
5.62823,46.11378,1.20441,0.58914,-0.00729,-0.00114,0.01477,0.99986
5.73248,47.19911,1.24970,0.59962,-0.00734,-0.00004,0.01466,0.99987
5.83673,48.29756,1.28287,0.61819,-0.00758,0.00092,0.01463,0.99986
5.94086,49.37498,1.31886,0.63103,-0.00851,0.00188,0.01437,0.99986
6.04511,50.44502,1.35052,0.64185,-0.00608,0.00246,0.01434,0.99988
6.14935,51.51618,1.39022,0.65115,-0.00697,0.00200,0.01420,0.99987
6.25348,52.58962,1.42724,0.66218,-0.00629,0.00087,0.01389,0.99988
6.35773,53.66848,1.46689,0.67266,-0.00789,-0.00023,0.01384,0.99987
6.46198,54.75106,1.49740,0.69030,-0.00665,-0.00148,0.01401,0.99988
6.56611,55.82779,1.52657,0.71620,-0.00552,-0.00321,0.01355,0.99989
6.67036,56.90728,1.55677,0.73215,-0.00524,-0.00322,0.01344,0.99989
6.77449,57.99621,1.58788,0.75242,-0.00645,-0.00166,0.01333,0.99989
6.87873,59.08091,1.61865,0.77600,-0.00396,0.00183,0.01334,0.99990
6.98286,60.15943,1.65019,0.78206,-0.00414,0.00400,0.01325,0.99990
7.08698,61.24941,1.67428,0.79374,-0.00315,0.00356,0.01297,0.99990
7.19124,62.34403,1.70487,0.80285,-0.00175,0.00214,0.01291,0.99991
7.29536,63.42559,1.73070,0.80865,-0.00099,0.00041,0.01279,0.99992
7.39951,64.51187,1.77283,0.82168,-0.00315,-0.00153,0.01295,0.99991
7.50373,65.59638,1.80261,0.84097,-0.00263,-0.00328,0.01294,0.99991
7.60786,66.68678,1.84558,0.85645,-0.00565,-0.00262,0.01239,0.99990
7.71211,67.77887,1.88833,0.87212,-0.00715,-0.00074,0.01227,0.99990
7.81623,68.87003,1.92428,0.89086,-0.00741,-0.00009,0.01232,0.99990
7.92038,69.95470,1.95381,0.90932,-0.00675,0.00040,0.01245,0.99990
8.02461,71.04991,1.97222,0.92262,-0.00597,0.00092,0.01254,0.99990
8.12874,72.14457,2.00242,0.93532,-0.00569,0.00190,0.01257,0.99990
8.23286,73.24094,2.03629,0.94864,-0.00449,0.00302,0.01279,0.99990
8.33699,74.32868,2.06632,0.95882,-0.00423,0.00361,0.01311,0.99990
8.44111,75.39735,2.09873,0.97236,-0.00381,0.00250,0.01326,0.99990
8.54536,76.46937,2.13141,0.98158,-0.00436,0.00072,0.01372,0.99990
8.64949,77.54615,2.16306,0.99333,-0.00510,0.00047,0.01386,0.99989
8.75361,78.61086,2.20708,1.01006,-0.00620,0.00167,0.01422,0.99988
8.85773,79.69877,2.24470,1.02219,-0.00684,0.00413,0.01456,0.99986
8.96186,80.76682,2.28620,1.03316,-0.00719,0.00580,0.01455,0.99985
9.06599,81.83412,2.31768,1.03961,-0.00760,0.00547,0.01486,0.99985
9.17024,82.88982,2.35488,1.04376,-0.00731,0.00460,0.01532,0.99985
9.27436,83.94748,2.39205,1.04755,-0.00753,0.00456,0.01559,0.99984
9.37849,85.00182,2.43058,1.05889,-0.00717,0.00461,0.01581,0.99984
9.48261,86.03426,2.47155,1.07307,-0.00654,0.00480,0.01614,0.99984
9.58673,87.05858,2.50865,1.07959,-0.00594,0.00617,0.01630,0.99983
9.69086,88.06273,2.53968,1.08753,-0.00617,0.00709,0.01645,0.99982
9.79499,89.04135,2.58195,1.09529,-0.00565,0.00766,0.01702,0.99981
9.89911,90.00039,2.61885,1.10127,-0.00461,0.00760,0.01846,0.99979
10.00337,90.93026,2.65596,1.10397,-0.00518,0.00742,0.02002,0.99976
10.10749,91.81362,2.70134,1.11453,-0.00442,0.00691,0.02151,0.99974
10.21161,92.68157,2.74746,1.12011,-0.00478,0.00725,0.02333,0.99969
10.31574,93.54412,2.79606,1.12560,-0.00556,0.00799,0.02474,0.99965
10.41989,94.38192,2.84405,1.13268,-0.00606,0.00857,0.02623,0.99960
10.52411,95.20396,2.89689,1.13411,-0.00675,0.00943,0.02757,0.99955
10.62824,95.97749,2.94717,1.13893,-0.00732,0.00959,0.02897,0.99951
10.73249,96.74329,3.00612,1.14371,-0.00822,0.00968,0.03050,0.99945
10.83661,97.46395,3.06023,1.14701,-0.00957,0.00869,0.03168,0.99941
10.94086,98.15176,3.11614,1.15485,-0.01026,0.00663,0.03293,0.99938
11.04501,98.81153,3.17077,1.15791,-0.01156,0.00502,0.03432,0.99933
11.14924,99.43802,3.21727,1.16049,-0.01251,0.00399,0.03512,0.99930
11.25349,100.03582,3.26755,1.16853,-0.01381,0.00380,0.03510,0.99928
11.35776,100.60290,3.31696,1.17593,-0.01503,0.00446,0.03424,0.99929
11.46211,101.15422,3.37231,1.18054,-0.01723,0.00534,0.03242,0.99931
11.56636,101.67948,3.40912,1.19160,-0.01816,0.00598,0.02934,0.99939
11.67074,102.17955,3.43796,1.19418,-0.01839,0.00723,0.02499,0.99949
11.77511,102.66737,3.45747,1.19284,-0.01834,0.00839,0.01965,0.99960
11.87937,103.12857,3.46729,1.19779,-0.01797,0.00881,0.01333,0.99971
11.98386,103.57488,3.47137,1.20050,-0.01727,0.00892,0.00639,0.99979
12.08824,103.99645,3.46324,1.20226,-0.01748,0.00853,-0.00156,0.99981
12.19274,104.40406,3.44393,1.20957,-0.01668,0.00695,-0.01127,0.99977
12.29711,104.80157,3.41215,1.21301,-0.01639,0.00469,-0.02269,0.99960
12.40164,105.20495,3.37305,1.21621,-0.01492,0.00277,-0.03540,0.99926
12.50612,105.60335,3.32233,1.21428,-0.01417,0.00203,-0.04959,0.99867
12.61074,105.97820,3.26233,1.22009,-0.01225,0.00152,-0.06501,0.99781
12.71524,106.36152,3.18599,1.22347,-0.01137,0.00054,-0.08205,0.99656
12.81986,106.72465,3.09227,1.23041,-0.01003,0.00015,-0.10069,0.99487
12.92437,107.07786,2.98356,1.24117,-0.00840,-0.00022,-0.12065,0.99266
13.02886,107.43211,2.85698,1.25197,-0.00732,-0.00064,-0.14131,0.98994
13.13336,107.76601,2.73011,1.25721,-0.00822,-0.00090,-0.16345,0.98652
13.23788,108.09806,2.57975,1.26136,-0.00921,-0.00053,-0.18714,0.98229
13.34237,108.41737,2.42057,1.26824,-0.00967,0.00024,-0.21036,0.97758
13.44674,108.71672,2.24664,1.27211,-0.00874,0.00064,-0.23419,0.97215
13.55124,109.00404,2.04777,1.28099,-0.00797,-0.00004,-0.25867,0.96593
13.65561,109.28188,1.84498,1.29883,-0.00816,-0.00128,-0.28229,0.95929
13.76001,109.54019,1.61358,1.30418,-0.00888,-0.00289,-0.30699,0.95167
13.86436,109.79072,1.37376,1.31527,-0.01128,-0.00461,-0.33186,0.94325
13.96874,110.04741,1.13596,1.31871,-0.01445,-0.00512,-0.35740,0.93383
14.07312,110.28303,0.89140,1.32150,-0.01524,-0.00570,-0.38290,0.92364
14.17749,110.51525,0.62723,1.33301,-0.01452,-0.00623,-0.40769,0.91298
14.28178,110.72840,0.32968,1.34750,-0.01304,-0.00551,-0.43258,0.90149
14.38612,110.92972,-0.00108,1.35443,-0.01196,-0.00421,-0.45819,0.88876
14.49049,111.11361,-0.34891,1.35880,-0.01267,-0.00260,-0.48306,0.87549
14.59474,111.27706,-0.69628,1.37460,-0.01059,-0.00194,-0.50778,0.86142
14.69911,111.42502,-1.05399,1.39489,-0.00997,-0.00010,-0.53222,0.84655
14.80337,111.55362,-1.41984,1.40389,-0.01092,0.00087,-0.55600,0.83111
14.90761,111.66708,-1.78643,1.41669,-0.01453,-0.00017,-0.57822,0.81575
15.01199,111.76513,-2.15678,1.42115,-0.01533,-0.00150,-0.59906,0.80056
15.11614,111.84645,-2.55052,1.43167,-0.01501,-0.00294,-0.61731,0.78657
15.22024,111.90110,-2.97455,1.44479,-0.01200,-0.00569,-0.63272,0.77426
15.32424,111.94487,-3.41861,1.46025,-0.00993,-0.00865,-0.64587,0.76333
15.42812,111.99118,-3.89114,1.46707,-0.00957,-0.00925,-0.65738,0.75344
15.53212,112.04316,-4.36525,1.48327,-0.01056,-0.00575,-0.66743,0.74458
15.63601,112.09201,-4.86165,1.50210,-0.01139,-0.00208,-0.67648,0.73637
15.73989,112.12738,-5.36324,1.50939,-0.01083,0.00046,-0.68498,0.72848
15.84387,112.13964,-5.88642,1.53343,-0.00836,-0.00149,-0.69309,0.72080
15.94776,112.12912,-6.42231,1.54753,-0.00549,-0.00491,-0.69962,0.71448
16.05174,112.10990,-6.98510,1.55880,-0.00563,-0.00701,-0.70544,0.70871
16.15571,112.09912,-7.57322,1.57016,-0.00807,-0.00901,-0.71036,0.70374
16.25953,112.09388,-8.17184,1.57265,-0.00984,-0.00894,-0.71348,0.70055
16.36339,112.08509,-8.78692,1.58790,-0.00784,-0.00983,-0.71475,0.69926
16.46712,112.04805,-9.43530,1.60892,-0.00519,-0.00995,-0.71538,0.69864
16.57099,112.04025,-10.09520,1.63028,-0.00397,-0.01056,-0.71527,0.69876
16.67485,112.02478,-10.77379,1.65082,-0.00526,-0.00911,-0.71408,0.69998
