0.10423,0.74220,0.01268,0.01119,0.00098,-0.00071,0.00159,1.00000
0.20848,1.34365,0.00861,0.02238,0.00111,-0.00127,0.00164,1.00000
0.31273,1.91210,0.01148,0.03381,0.00130,-0.00216,0.00276,0.99999
0.41698,2.47408,0.00834,0.04505,0.00294,-0.00297,0.00348,0.99999
0.52123,3.03657,0.00845,0.05007,0.00355,-0.00366,0.00445,0.99998
0.62548,3.60307,0.01322,0.05928,0.00411,-0.00354,0.00504,0.99997
0.72973,4.19076,0.02162,0.07312,0.00409,-0.00325,0.00609,0.99997
0.83398,4.78136,0.02608,0.08729,0.00442,-0.00371,0.00621,0.99996
0.93836,5.37407,0.04312,0.10079,0.00383,-0.00521,0.00675,0.99996
1.04261,5.97425,0.06432,0.11360,0.00295,-0.00723,0.00764,0.99994
1.14685,6.59441,0.08123,0.11898,0.00224,-0.00844,0.00807,0.99993
1.25112,7.22321,0.09015,0.13353,0.00151,-0.00698,0.00901,0.99993
1.35535,7.86381,0.09894,0.14311,0.00055,-0.00241,0.00965,0.99995
1.45960,8.53306,0.12068,0.15325,-0.00006,0.00275,0.00992,0.99995
1.56385,9.21694,0.14529,0.16971,-0.00053,0.00455,0.01017,0.99994
1.66811,9.90642,0.16966,0.17990,-0.00170,0.00252,0.01099,0.99993
1.77235,10.59602,0.18983,0.17663,-0.00215,-0.00134,0.01116,0.99993
1.87660,11.29941,0.21216,0.16988,-0.00170,-0.00298,0.01218,0.99992
1.98085,12.03709,0.23045,0.16792,-0.00065,-0.00002,0.01254,0.99992
2.08510,12.81532,0.24453,0.17831,-0.00054,0.00487,0.01249,0.99991
2.18935,13.60161,0.26538,0.18193,-0.00021,0.00732,0.01287,0.99989
2.29361,14.39885,0.28726,0.18115,0.00078,0.00800,0.01291,0.99988
2.39786,15.20753,0.31457,0.17279,0.00184,0.00730,0.01304,0.99989
2.50211,16.03481,0.33555,0.16476,0.00103,0.00613,0.01277,0.99990
2.60638,16.87292,0.35909,0.15314,-0.00013,0.00393,0.01247,0.99991
2.71061,17.73304,0.37818,0.16034,0.00251,0.00091,0.01182,0.99993
2.81486,18.60767,0.39624,0.16178,0.00340,-0.00200,0.01157,0.99993
2.91910,19.49761,0.42472,0.16825,0.00155,-0.00387,0.01091,0.99993
3.02336,20.40819,0.44950,0.18036,0.00153,-0.00388,0.01104,0.99993
3.12748,21.33715,0.47716,0.19730,0.00108,-0.00383,0.01091,0.99993
3.23173,22.27335,0.50330,0.21252,0.00030,-0.00458,0.01088,0.99993
3.33598,23.22812,0.53079,0.23104,-0.00150,-0.00552,0.01075,0.99993
3.44023,24.19048,0.56693,0.25072,-0.00328,-0.00571,0.01097,0.99992
3.54436,25.16297,0.59477,0.27061,-0.00333,-0.00562,0.01107,0.99992
3.64861,26.14714,0.62008,0.29188,-0.00425,-0.00571,0.01094,0.99991
3.75273,27.14778,0.64323,0.31560,-0.00378,-0.00532,0.01107,0.99992
3.85698,28.15468,0.66694,0.33447,-0.00408,-0.00457,0.01138,0.99992
3.96123,29.16650,0.69555,0.35299,-0.00486,-0.00361,0.01134,0.99992
4.06535,30.17608,0.72419,0.37029,-0.00553,-0.00339,0.01153,0.99991
4.16961,31.19547,0.75070,0.39687,-0.00446,-0.00404,0.01173,0.99991
4.27385,32.22047,0.77677,0.41023,-0.00530,-0.00413,0.01150,0.99991
4.37798,33.25237,0.80404,0.42849,-0.00512,-0.00318,0.01205,0.99991
4.48223,34.29835,0.83191,0.44764,-0.00466,-0.00173,0.01215,0.99991
4.58636,35.35526,0.86605,0.46359,-0.00547,0.00012,0.01239,0.99991
4.69061,36.42232,0.89065,0.47952,-0.00468,0.00099,0.01254,0.99991
4.79475,37.48500,0.91966,0.49164,-0.00472,0.00091,0.01289,0.99991
4.89886,38.55641,0.94573,0.50416,-0.00444,0.00020,0.01309,0.99990
5.00311,39.64633,0.98616,0.51375,-0.00479,0.00040,0.01323,0.99990
5.10723,40.72494,1.02031,0.52858,-0.00439,0.00115,0.01393,0.99989
5.21151,41.81157,1.05182,0.53883,-0.00470,0.00263,0.01442,0.99988
5.31561,42.90327,1.08524,0.55127,-0.00473,0.00352,0.01466,0.99988
5.41986,43.99319,1.12751,0.56245,-0.00574,0.00278,0.01471,0.99987
5.52398,45.06083,1.16652,0.57651,-0.00565,0.00070,0.01475,0.99988
5.62823,46.12164,1.20747,0.58595,-0.00777,-0.00103,0.01475,0.99986
5.73248,47.19259,1.24478,0.59793,-0.00846,-0.00018,0.01471,0.99986
5.83673,48.27827,1.27422,0.61727,-0.00739,0.00107,0.01455,0.99987
5.94086,49.36047,1.31030,0.62615,-0.00931,0.00196,0.01453,0.99985
6.04511,50.44292,1.34967,0.64041,-0.00704,0.00241,0.01447,0.99987
6.14935,51.53169,1.39290,0.64728,-0.00720,0.00205,0.01445,0.99987
6.25348,52.61348,1.42420,0.65841,-0.00648,0.00096,0.01407,0.99988
6.35773,53.69390,1.46001,0.67089,-0.00817,-0.00026,0.01384,0.99987
6.46198,54.76955,1.49145,0.68832,-0.00739,-0.00149,0.01412,0.99987
6.56611,55.83868,1.52593,0.70974,-0.00573,-0.00305,0.01377,0.99988
6.67036,56.91262,1.55369,0.72764,-0.00597,-0.00317,0.01360,0.99988
6.77449,57.99268,1.58825,0.74603,-0.00578,-0.00132,0.01333,0.99989
6.87873,59.08504,1.61830,0.76693,-0.00461,0.00221,0.01341,0.99990
6.98286,60.17494,1.64299,0.77587,-0.00483,0.00421,0.01330,0.99989
7.08698,61.25673,1.67142,0.78666,-0.00356,0.00381,0.01299,0.99990
7.19124,62.34984,1.69935,0.79567,-0.00152,0.00236,0.01309,0.99991
7.29536,63.43455,1.72640,0.80001,-0.00130,0.00063,0.01286,0.99992
7.39951,64.52136,1.77025,0.81245,-0.00346,-0.00129,0.01291,0.99991
7.50373,65.60487,1.80611,0.83229,-0.00287,-0.00302,0.01300,0.99991
7.60786,66.68260,1.84335,0.84614,-0.00573,-0.00248,0.01259,0.99990
7.71211,67.77342,1.88663,0.86048,-0.00769,-0.00050,0.01232,0.99989
7.81623,68.86579,1.92111,0.87927,-0.00755,0.00004,0.01244,0.99989
7.92038,69.94740,1.95058,0.89685,-0.00696,0.00062,0.01252,0.99990
8.02461,71.04160,1.97405,0.90811,-0.00603,0.00120,0.01240,0.99990
8.12874,72.13509,2.00029,0.92165,-0.00597,0.00211,0.01252,0.99990
8.23286,73.22983,2.03017,0.93534,-0.00462,0.00319,0.01298,0.99990
8.33699,74.32219,2.05998,0.94299,-0.00451,0.00382,0.01307,0.99990
8.44111,75.40471,2.09610,0.95613,-0.00411,0.00265,0.01314,0.99990
8.54536,76.47801,2.12861,0.96625,-0.00469,0.00087,0.01363,0.99990
8.64949,77.54769,2.16306,0.97622,-0.00534,0.00077,0.01380,0.99989
8.75361,78.61095,2.20719,0.99409,-0.00640,0.00186,0.01410,0.99988
8.85773,79.70124,2.24433,1.00409,-0.00707,0.00440,0.01450,0.99986
8.96186,80.77474,2.28303,1.01335,-0.00754,0.00609,0.01467,0.99985
9.06599,81.84668,2.31607,1.02029,-0.00795,0.00565,0.01476,0.99984
9.17024,82.89804,2.35736,1.02344,-0.00760,0.00486,0.01524,0.99984
9.27436,83.96748,2.38964,1.02696,-0.00799,0.00470,0.01564,0.99983
9.37849,85.01285,2.42976,1.03436,-0.00765,0.00490,0.01567,0.99984
9.48261,86.03474,2.46751,1.04641,-0.00699,0.00518,0.01614,0.99983
9.58673,87.04519,2.50225,1.05232,-0.00634,0.00654,0.01636,0.99982
9.69086,88.04281,2.54237,1.05916,-0.00666,0.00744,0.01629,0.99982
9.79499,89.01470,2.58080,1.06608,-0.00578,0.00787,0.01690,0.99981
9.89911,89.97701,2.61870,1.06960,-0.00556,0.00799,0.01849,0.99978
10.00337,90.91710,2.65343,1.07461,-0.00568,0.00769,0.01999,0.99975
10.10749,91.82664,2.69941,1.08265,-0.00500,0.00722,0.02165,0.99973
10.21161,92.71479,2.74668,1.08853,-0.00503,0.00761,0.02328,0.99969
10.31574,93.56413,2.79592,1.09102,-0.00613,0.00833,0.02478,0.99964
10.41989,94.39530,2.84835,1.09603,-0.00666,0.00897,0.02629,0.99959
10.52411,95.20465,2.90152,1.09578,-0.00749,0.00981,0.02788,0.99954
10.62824,95.99403,2.94753,1.10000,-0.00813,0.01016,0.02910,0.99949
10.73249,96.74579,3.00216,1.10364,-0.00912,0.01016,0.03050,0.99944
10.83661,97.47453,3.05720,1.10676,-0.01038,0.00916,0.03179,0.99940
10.94086,98.16136,3.11669,1.11345,-0.01086,0.00702,0.03312,0.99937
11.04501,98.80760,3.17004,1.11642,-0.01242,0.00539,0.03446,0.99931
11.14924,99.43487,3.22107,1.11898,-0.01334,0.00444,0.03520,0.99928
11.25349,100.03530,3.27433,1.12358,-0.01436,0.00430,0.03531,0.99926
11.35776,100.60256,3.32489,1.13190,-0.01619,0.00471,0.03458,0.99926
