0.10423,0.73377,0.02340,0.01081,0.00131,-0.00055,0.00178,1.00000
0.20848,1.33152,0.00510,0.01957,0.00099,-0.00121,0.00148,1.00000
0.31273,1.88909,0.00538,0.03316,0.00153,-0.00206,0.00245,0.99999
0.41698,2.43685,0.00645,0.04329,0.00282,-0.00292,0.00320,0.99999
0.52123,2.98747,0.01517,0.04805,0.00354,-0.00365,0.00443,0.99998
0.62548,3.56075,0.02393,0.05855,0.00406,-0.00354,0.00525,0.99997
0.72973,4.15461,0.02566,0.07311,0.00419,-0.00317,0.00589,0.99997
0.83398,4.74643,0.02930,0.08565,0.00464,-0.00359,0.00622,0.99996
0.93836,5.34989,0.05221,0.09854,0.00391,-0.00514,0.00680,0.99996
1.04261,5.95522,0.07220,0.11178,0.00295,-0.00718,0.00760,0.99994
1.14685,6.58251,0.08631,0.11771,0.00205,-0.00849,0.00787,0.99993
1.25112,7.20661,0.09574,0.13358,0.00144,-0.00710,0.00866,0.99994
1.35535,7.84978,0.11442,0.14177,0.00058,-0.00254,0.00933,0.99995
1.45960,8.53225,0.12674,0.15348,0.00016,0.00262,0.00979,0.99995
1.56385,9.22238,0.14666,0.16914,-0.00034,0.00444,0.00991,0.99994
1.66811,9.90868,0.17129,0.18041,-0.00164,0.00253,0.01095,0.99994
1.77235,10.59970,0.19232,0.17360,-0.00241,-0.00124,0.01114,0.99993
1.87660,11.30972,0.21458,0.16711,-0.00199,-0.00293,0.01198,0.99992
1.98085,12.04379,0.23656,0.16750,-0.00105,-0.00044,0.01243,0.99992
2.08510,12.81610,0.25372,0.17768,-0.00076,0.00469,0.01262,0.99991
2.18935,13.59789,0.28382,0.18096,-0.00041,0.00714,0.01292,0.99989
2.29361,14.39189,0.29901,0.17940,0.00036,0.00788,0.01309,0.99988
2.39786,15.20483,0.32349,0.17092,0.00143,0.00722,0.01312,0.99989
2.50211,16.03483,0.34753,0.16202,0.00058,0.00611,0.01300,0.99990
2.60638,16.86821,0.37671,0.15337,-0.00018,0.00386,0.01278,0.99991
2.71061,17.73065,0.39863,0.16005,0.00231,0.00082,0.01206,0.99992
2.81486,18.60209,0.41444,0.16117,0.00342,-0.00201,0.01177,0.99992
2.91910,19.49876,0.44719,0.16538,0.00163,-0.00376,0.01140,0.99993
3.02336,20.40663,0.46694,0.18086,0.00158,-0.00387,0.01127,0.99993
3.12748,21.33225,0.48754,0.19506,0.00112,-0.00374,0.01111,0.99993
3.23173,22.26515,0.51809,0.21191,0.00044,-0.00463,0.01107,0.99993
3.33598,23.21568,0.55189,0.22968,-0.00131,-0.00550,0.01110,0.99992
3.44023,24.18307,0.58752,0.25109,-0.00305,-0.00576,0.01134,0.99991
3.54436,25.15293,0.61389,0.27287,-0.00341,-0.00572,0.01140,0.99991
3.64861,26.13544,0.63868,0.29268,-0.00385,-0.00569,0.01142,0.99991
3.75273,27.12978,0.66327,0.31435,-0.00389,-0.00537,0.01137,0.99991
3.85698,28.13366,0.68508,0.33537,-0.00412,-0.00470,0.01146,0.99991
3.96123,29.14997,0.71134,0.35364,-0.00482,-0.00367,0.01164,0.99991
4.06535,30.16876,0.73965,0.36941,-0.00462,-0.00333,0.01171,0.99992
4.16961,31.19227,0.76773,0.39533,-0.00413,-0.00392,0.01182,0.99991
4.27385,32.22336,0.80007,0.40939,-0.00491,-0.00399,0.01166,0.99991
4.37798,33.24457,0.82384,0.42780,-0.00456,-0.00321,0.01224,0.99991
4.48223,34.29840,0.84520,0.44850,-0.00419,-0.00171,0.01231,0.99991
4.58636,35.35941,0.88472,0.46416,-0.00464,0.00013,0.01266,0.99991
4.69061,36.42968,0.91265,0.48035,-0.00425,0.00100,0.01266,0.99991
4.79475,37.49879,0.93382,0.48884,-0.00435,0.00098,0.01280,0.99991
4.89886,38.56422,0.96317,0.50305,-0.00396,0.00022,0.01302,0.99991
5.00311,39.64947,1.00765,0.51299,-0.00412,0.00056,0.01345,0.99990
5.10723,40.73197,1.03955,0.52929,-0.00374,0.00110,0.01430,0.99989
5.21151,41.81041,1.06690,0.54180,-0.00393,0.00255,0.01443,0.99988
5.31561,42.89572,1.10889,0.55502,-0.00390,0.00352,0.01466,0.99988
5.41986,43.98199,1.15276,0.56461,-0.00522,0.00273,0.01475,0.99987
5.52398,45.04549,1.18330,0.57899,-0.00480,0.00075,0.01478,0.99988
5.62823,46.11163,1.21802,0.58904,-0.00664,-0.00098,0.01477,0.99987
5.73248,47.18163,1.25421,0.60200,-0.00723,-0.00017,0.01452,0.99987
5.83673,48.25891,1.29051,0.62089,-0.00791,0.00076,0.01445,0.99986
5.94086,49.34233,1.32968,0.63719,-0.00896,0.00157,0.01448,0.99985
6.04511,50.42724,1.36424,0.64985,-0.00651,0.00211,0.01443,0.99987
6.14935,51.50914,1.40717,0.65605,-0.00714,0.00186,0.01424,0.99987
6.25348,52.59208,1.44026,0.66796,-0.00629,0.00077,0.01397,0.99988
6.35773,53.66461,1.46891,0.68011,-0.00771,-0.00039,0.01377,0.99988
6.46198,54.75503,1.50286,0.69721,-0.00718,-0.00167,0.01398,0.99988
6.56611,55.82903,1.54049,0.72035,-0.00527,-0.00315,0.01365,0.99989
6.67036,56.91648,1.56623,0.73532,-0.00584,-0.00334,0.01339,0.99989
6.77449,58.00829,1.59599,0.76000,-0.00617,-0.00172,0.01321,0.99989
