0.10423,0.75251,0.01426,0.01096,0.00095,-0.00066,0.00160,1.00000
0.20848,1.34174,0.00834,0.02233,0.00104,-0.00130,0.00152,1.00000
0.31273,1.89255,0.00894,0.03230,0.00134,-0.00203,0.00259,0.99999
0.41698,2.45397,0.00676,0.04445,0.00273,-0.00298,0.00346,0.99999
0.52123,3.02058,0.01056,0.04988,0.00350,-0.00369,0.00448,0.99998
0.62548,3.60088,0.01939,0.05980,0.00397,-0.00365,0.00505,0.99997
0.72973,4.19181,0.02230,0.07426,0.00386,-0.00328,0.00605,0.99997
0.83398,4.78437,0.02681,0.08765,0.00452,-0.00367,0.00621,0.99996
0.93836,5.37668,0.04456,0.09951,0.00386,-0.00517,0.00681,0.99996
1.04261,5.97218,0.06750,0.11341,0.00313,-0.00717,0.00764,0.99994
1.14685,6.59756,0.08147,0.11908,0.00242,-0.00846,0.00820,0.99993
1.25112,7.21498,0.09186,0.13355,0.00151,-0.00702,0.00877,0.99994
1.35535,7.85087,0.10926,0.14302,0.00072,-0.00245,0.00961,0.99995
1.45960,8.53313,0.12394,0.15367,0.00028,0.00274,0.01012,0.99994
1.56385,9.22159,0.14082,0.16899,-0.00035,0.00449,0.01016,0.99994
1.66811,9.90843,0.16814,0.18062,-0.00166,0.00255,0.01101,0.99993
1.77235,10.59994,0.19079,0.17675,-0.00215,-0.00132,0.01100,0.99994
1.87660,11.30667,0.21897,0.16945,-0.00147,-0.00301,0.01200,0.99992
1.98085,12.04655,0.23408,0.16672,-0.00086,-0.00029,0.01252,0.99992
2.08510,12.82024,0.24632,0.17773,-0.00062,0.00489,0.01253,0.99991
2.18935,13.60278,0.26826,0.18087,-0.00021,0.00726,0.01275,0.99989
2.29361,14.39905,0.29198,0.17950,0.00062,0.00796,0.01302,0.99988
2.39786,15.21096,0.31794,0.17137,0.00157,0.00732,0.01312,0.99989
2.50211,16.03932,0.33997,0.16367,0.00095,0.00617,0.01276,0.99990
2.60638,16.87665,0.36530,0.15205,-0.00027,0.00386,0.01262,0.99991
2.71061,17.74057,0.38191,0.16148,0.00255,0.00086,0.01183,0.99993
2.81486,18.61116,0.40280,0.16080,0.00329,-0.00200,0.01165,0.99992
2.91910,19.49961,0.43201,0.16747,0.00172,-0.00378,0.01103,0.99993
3.02336,20.40636,0.45923,0.18056,0.00158,-0.00383,0.01112,0.99993
3.12748,21.33546,0.47928,0.19559,0.00111,-0.00372,0.01090,0.99993
3.23173,22.26660,0.51143,0.21010,0.00025,-0.00457,0.01088,0.99993
3.33598,23.22338,0.54372,0.22827,-0.00145,-0.00539,0.01087,0.99993
3.44023,24.19274,0.57024,0.24948,-0.00329,-0.00568,0.01082,0.99992
3.54436,25.17220,0.60015,0.27200,-0.00354,-0.00566,0.01122,0.99991
3.64861,26.15737,0.62990,0.29183,-0.00391,-0.00566,0.01106,0.99992
3.75273,27.14663,0.64999,0.31571,-0.00365,-0.00532,0.01137,0.99991
3.85698,28.15278,0.67398,0.33387,-0.00375,-0.00454,0.01146,0.99992
3.96123,29.17054,0.70380,0.35071,-0.00481,-0.00352,0.01144,0.99992
4.06535,30.18320,0.72707,0.36924,-0.00538,-0.00330,0.01154,0.99991
4.16961,31.20112,0.74863,0.39587,-0.00462,-0.00403,0.01166,0.99991
4.27385,32.22754,0.78487,0.40942,-0.00536,-0.00402,0.01153,0.99991
4.37798,33.25602,0.81593,0.42592,-0.00499,-0.00314,0.01222,0.99991
4.48223,34.30832,0.84250,0.44694,-0.00427,-0.00165,0.01235,0.99991
4.58636,35.37207,0.87551,0.46266,-0.00488,0.00019,0.01266,0.99991
4.69061,36.43889,0.90271,0.47860,-0.00438,0.00100,0.01285,0.99991
4.79475,37.51162,0.92592,0.48995,-0.00426,0.00096,0.01297,0.99991
